1259, convolutional neural network (cnn),0.0
1260,current multi label state,0.0
1261,speech,0.0
1262,allowing annotator,0.0
1263,standard cluster,0.0
1264,case importance,0.0
1265, quality estimation,0.0
1266,neural sentence,0.0
1267,appearing,0.0
1268,means,0.0
1269,citation,0.0
1270,appellate court decision,0.0
1271,legal decision,0.0
1272, legal domain,0.0
1273,paragraph level,0.0
1274,different clustering,0.0
1275,length limitation,0.0
1276,final charge,0.0
1277,information retrieval,0.0
1278,ability,76.0
1279,spanish,0.0
1280,art patent,0.0
1281,binary violation,0.0
1282,shape,76.0
1283,intellectual property organization,0.0
1284,phrase,0.0
1285,label classification,0.0
1286,field,985.0
1287,employing ranking svm,0.0
